unit_id,timestamp,date,week_start,month,day_name,hour,shift,status,fail_flag,missing_sensor_count,predicted_fail_prob,risk_level,anomaly_score,is_anomaly,ooc_sensor_count,sensor_059,sensor_103,sensor_033,sensor_130,sensor_247,sensor_519,sensor_477,sensor_129,sensor_205,sensor_152
U1407,2008-10-07 18:39:00,2008-10-07,2008-10-06,2008-10,Tuesday,18,Evening (16-24),Pass,0,16,0.0638,Low,0.4077,No,0,-3.4391,-0.0113,9.7571,0.7069,,,1.8547,-0.3311,2.68,0.2925
U1408,2008-10-07 19:24:00,2008-10-07,2008-10-06,2008-10,Tuesday,19,Evening (16-24),Pass,0,16,0.0352,Low,0.407,No,0,-3.5573,-0.0103,8.2963,0.8741,,,2.8933,0.3784,4.17,0.3475
U1409,2008-10-07 20:19:00,2008-10-07,2008-10-06,2008-10,Tuesday,20,Evening (16-24),Pass,0,8,0.0859,Low,0.4153,No,0,2.6827,-0.0131,9.0744,0.8741,,,4.2653,0.3784,6.29,0.3225
U1410,2008-10-07 20:39:00,2008-10-07,2008-10-06,2008-10,Tuesday,20,Evening (16-24),Pass,0,16,0.0382,Low,0.4135,No,0,1.7791,-0.0107,8.9607,0.685,,,8.0368,-1.466,11.33,0.3632
U1411,2008-10-07 20:48:00,2008-10-07,2008-10-06,2008-10,Tuesday,20,Evening (16-24),Pass,0,16,0.0817,Low,0.4061,No,0,-1.4627,-0.013,9.7571,0.8741,,,6.6101,0.3784,9.89,0.4696
U1412,2008-10-08 04:47:00,2008-10-08,2008-10-06,2008-10,Wednesday,4,Night (00-08),Pass,0,16,0.0327,Low,0.4064,No,0,-5.4282,-0.0119,8.3675,0.8089,,,3.7528,0.9461,5.79,0.4513
U1413,2008-10-08 05:35:00,2008-10-08,2008-10-06,2008-10,Wednesday,5,Night (00-08),Pass,0,16,0.065,Low,0.4041,No,0,-1.4609,-0.0119,8.3267,0.7269,,,7.3778,-0.9461,11.05,0.4018
U1414,2008-10-08 05:38:00,2008-10-08,2008-10-06,2008-10,Wednesday,5,Night (00-08),Pass,0,12,0.0595,Low,0.4043,No,0,-4.8009,-0.0118,8.324,0.7269,0.016,3.436,4.4643,-0.9461,6.64,0.3882
U1415,2008-10-08 06:25:00,2008-10-08,2008-10-06,2008-10,Wednesday,6,Night (00-08),Pass,0,16,0.0492,Low,0.3873,No,0,-2.6682,-0.0095,8.1409,0.8224,,,4.3753,0.0,6.68,0.5115
U1416,2008-10-08 07:10:00,2008-10-08,2008-10-06,2008-10,Wednesday,7,Night (00-08),Pass,0,20,0.0644,Low,0.4144,No,0,-2.2582,-0.014,8.5615,0.7269,,,3.9613,-0.9461,5.9,0.2574
U1417,2008-10-08 07:13:00,2008-10-08,2008-10-06,2008-10,Wednesday,7,Night (00-08),Pass,0,12,0.0443,Low,0.4325,Yes,0,-1.8509,-0.0124,8.4891,0.7069,,,5.9273,-0.3311,8.62,0.5124
U1418,2008-10-08 07:16:00,2008-10-08,2008-10-06,2008-10,Wednesday,7,Night (00-08),Pass,0,20,0.043,Low,0.4205,No,0,-1.97,-0.0086,8.662,0.7269,,,8.2902,-0.9461,12.24,0.4406
U1419,2008-10-08 09:01:00,2008-10-08,2008-10-06,2008-10,Wednesday,9,Morning (08-16),Pass,0,8,0.0345,Low,0.4555,Yes,0,-4.5718,-0.0116,8.9607,0.7069,,,6.4959,-0.3311,9.44,0.5041
U1420,2008-10-08 09:06:00,2008-10-08,2008-10-06,2008-10,Wednesday,9,Morning (08-16),Pass,0,24,0.0599,Low,0.4136,No,0,-0.5655,-0.0126,9.2036,0.7269,,,4.8219,-0.9461,7.34,0.3139
U1421,2008-10-08 10:37:00,2008-10-08,2008-10-06,2008-10,Wednesday,10,Morning (08-16),Pass,0,20,0.0472,Low,0.4014,No,0,-2.0991,-0.0112,8.1605,0.7048,,,4.0262,0.0,5.93,0.3619
U1422,2008-10-08 12:11:00,2008-10-08,2008-10-06,2008-10,Wednesday,12,Morning (08-16),Pass,0,12,0.0245,Low,0.3967,No,0,-5.1618,-0.0104,8.4891,0.6567,,,4.881,0.0,7.33,0.2891
U1423,2008-10-08 13:35:00,2008-10-08,2008-10-06,2008-10,Wednesday,13,Morning (08-16),Pass,0,12,0.0579,Low,0.4173,No,0,1.7736,-0.0094,9.193,0.7269,,,7.4548,-0.9461,11.08,0.3656
U1424,2008-10-08 13:38:00,2008-10-08,2008-10-06,2008-10,Wednesday,13,Morning (08-16),Pass,0,16,0.0545,Low,0.39,No,0,-0.3409,-0.0116,8.451,0.7048,,,7.9209,0.0,11.88,0.2872
U1425,2008-10-08 14:48:00,2008-10-08,2008-10-06,2008-10,Wednesday,14,Morning (08-16),Pass,0,32,0.0452,Low,0.3921,No,0,2.8236,-0.0131,9.4749,0.7048,,,7.9017,0.0,11.74,0.4722
U1426,2008-10-08 15:37:00,2008-10-08,2008-10-06,2008-10,Wednesday,15,Morning (08-16),Pass,0,16,0.039,Low,0.4046,No,0,3.6255,-0.0144,8.8973,0.7048,,,12.2951,0.0,18.4,0.3066
U1427,2008-10-08 16:26:00,2008-10-08,2008-10-06,2008-10,Wednesday,16,Evening (16-24),Pass,0,28,0.0237,Low,0.3881,No,0,0.2336,-0.0129,8.6968,0.7048,,,6.5115,0.0,9.63,0.4415
U1428,2008-10-08 17:14:00,2008-10-08,2008-10-06,2008-10,Wednesday,17,Evening (16-24),Pass,0,20,0.1508,Medium,0.4304,No,3,-5.8273,-0.0139,8.9541,0.6567,,,56.9481,0.0,79.16,0.3542
U1429,2008-10-08 17:31:00,2008-10-08,2008-10-06,2008-10,Wednesday,17,Evening (16-24),Pass,0,16,0.0502,Low,0.4067,No,0,-3.4873,-0.009,8.662,0.7269,,,5.9222,-0.9461,8.72,0.3866
U1430,2008-10-08 17:41:00,2008-10-08,2008-10-06,2008-10,Wednesday,17,Evening (16-24),Pass,0,16,0.0426,Low,0.4471,Yes,1,-5.3264,-0.0104,8.3675,0.8741,,,5.4535,0.3784,7.65,0.3304
U1431,2008-10-08 18:22:00,2008-10-08,2008-10-06,2008-10,Wednesday,18,Evening (16-24),Pass,0,32,0.0176,Low,0.4066,No,0,-2.1264,-0.0124,8.6024,0.6567,,,4.5812,0.0,6.86,0.3104
U1432,2008-10-08 20:27:00,2008-10-08,2008-10-06,2008-10,Wednesday,20,Evening (16-24),Pass,0,16,0.0295,Low,0.3957,No,0,-5.7373,-0.0114,9.9095,0.7048,,,6.2186,0.0,9.14,0.3424
U1433,2008-10-08 21:19:00,2008-10-08,2008-10-06,2008-10,Wednesday,21,Evening (16-24),Pass,0,20,0.0411,Low,0.4148,No,0,0.2055,-0.0101,8.1605,0.7422,,,2.3679,0.2365,3.56,0.5729
U1434,2008-10-08 21:45:00,2008-10-08,2008-10-06,2008-10,Wednesday,21,Evening (16-24),Pass,0,16,0.0256,Low,0.3973,No,0,-2.8245,-0.0117,8.3845,0.7348,,,2.9356,-1.797,4.26,0.7999
U1435,2008-10-08 22:08:00,2008-10-08,2008-10-06,2008-10,Wednesday,22,Evening (16-24),Pass,0,16,0.0608,Low,0.399,No,0,-4.9336,-0.0081,8.7441,0.6722,,,5.0456,0.0,7.29,0.516
U1436,2008-10-08 23:13:00,2008-10-08,2008-10-06,2008-10,Wednesday,23,Evening (16-24),Pass,0,16,0.1033,Medium,0.4151,No,0,3.1427,-0.0116,9.0402,0.7069,,,4.1328,-0.3311,6.05,0.4457
U1437,2008-10-08 23:50:00,2008-10-08,2008-10-06,2008-10,Wednesday,23,Evening (16-24),Pass,0,12,0.0482,Low,0.4109,No,0,7.71,-0.0114,8.7286,0.7269,,,3.8915,-0.9461,5.76,0.3758
U1438,2008-10-09 00:23:00,2008-10-09,2008-10-06,2008-10,Thursday,0,Night (00-08),Pass,0,16,0.023,Low,0.4154,No,0,-3.1827,-0.0096,8.2963,0.6567,,,4.2716,0.0,6.33,0.3008
U1439,2008-10-09 04:34:00,2008-10-09,2008-10-06,2008-10,Thursday,4,Night (00-08),Fail,1,16,0.043,Low,0.4086,No,0,-5.1645,-0.0114,8.6024,0.8741,,,4.42,0.3784,6.5,0.4527
U1440,2008-10-09 06:06:00,2008-10-09,2008-10-06,2008-10,Thursday,6,Night (00-08),Pass,0,24,0.0313,Low,0.4123,No,0,-3.5064,-0.0119,8.3675,0.6567,,,4.9671,0.0,7.36,0.5634
U1441,2008-10-09 07:38:00,2008-10-09,2008-10-06,2008-10,Thursday,7,Night (00-08),Pass,0,16,0.067,Low,0.4013,No,0,-1.0455,-0.0124,8.5615,0.7048,,,4.5404,0.0,6.74,0.2986
U1442,2008-10-09 14:15:00,2008-10-09,2008-10-06,2008-10,Thursday,14,Morning (08-16),Pass,0,32,0.0327,Low,0.3923,No,0,-4.25,-0.0133,8.2061,0.6567,,,5.0001,0.0,7.55,0.5956
U1443,2008-10-09 15:04:00,2008-10-09,2008-10-06,2008-10,Thursday,15,Morning (08-16),Pass,0,16,0.0541,Low,0.3981,No,0,2.3091,-0.0111,8.1605,0.6567,,,5.1075,0.0,7.42,0.4943
U1444,2008-10-09 15:55:00,2008-10-09,2008-10-06,2008-10,Thursday,15,Morning (08-16),Fail,1,24,0.0588,Low,0.4001,No,0,-6.2473,-0.0086,8.3675,0.7069,,,7.5956,-0.3311,10.86,0.3053
U1445,2008-10-09 15:56:00,2008-10-09,2008-10-06,2008-10,Thursday,15,Morning (08-16),Pass,0,12,0.0522,Low,0.4233,No,1,-2.5027,-0.0094,8.1605,0.7048,,,6.8676,0.0,9.69,0.3554
U1446,2008-10-10 10:05:00,2008-10-10,2008-10-06,2008-10,Friday,10,Morning (08-16),Pass,0,20,0.0361,Low,0.4036,No,0,4.1691,-0.0121,8.7556,0.6888,,,6.8146,-0.4258,10.11,0.2456
U1447,2008-10-10 10:46:00,2008-10-10,2008-10-06,2008-10,Friday,10,Morning (08-16),Pass,0,28,0.0635,Low,0.4435,Yes,0,-0.4491,-0.0115,8.8909,0.6888,,,3.2363,-0.4258,4.68,0.2405
U1448,2008-10-10 10:53:00,2008-10-10,2008-10-06,2008-10,Friday,10,Morning (08-16),Pass,0,20,0.0757,Low,0.3852,No,0,-2.1136,-0.0113,8.451,0.6888,,,4.9854,-0.4258,7.28,0.2892
U1449,2008-10-10 12:30:00,2008-10-10,2008-10-06,2008-10,Friday,12,Morning (08-16),Pass,0,36,0.0382,Low,0.4118,No,0,-0.7664,-0.0122,9.9095,0.6888,,,4.1137,-0.4258,6.26,0.2586
U1450,2008-10-10 15:33:00,2008-10-10,2008-10-06,2008-10,Friday,15,Morning (08-16),Pass,0,20,0.0647,Low,0.3871,No,0,0.4345,-0.0131,9.3181,0.6888,,,6.0469,-0.4258,9.0,0.2324
U1451,2008-10-10 15:50:00,2008-10-10,2008-10-06,2008-10,Friday,15,Morning (08-16),Pass,0,40,0.0706,Low,0.3838,No,0,2.9864,-0.0134,8.9036,0.6888,,,3.95,-0.4258,5.61,0.2499
U1452,2008-10-10 20:02:00,2008-10-10,2008-10-06,2008-10,Friday,20,Evening (16-24),Pass,0,16,0.0364,Low,0.4129,No,0,-3.7245,-0.0092,8.1605,0.6567,,,5.1156,0.0,7.31,0.4475
U1453,2008-10-10 21:03:00,2008-10-10,2008-10-06,2008-10,Friday,21,Evening (16-24),Pass,0,12,0.0917,Low,0.4032,No,0,-1.4782,-0.0129,8.4891,0.7873,,,4.1278,-0.0473,6.14,0.3294
U1454,2008-10-10 21:07:00,2008-10-10,2008-10-06,2008-10,Friday,21,Evening (16-24),Pass,0,12,0.0565,Low,0.4035,No,0,0.2945,-0.0124,8.9607,0.6814,,,9.6409,-0.8515,14.17,0.3088
U1455,2008-10-10 21:16:00,2008-10-10,2008-10-06,2008-10,Friday,21,Evening (16-24),Pass,0,12,0.0642,Low,0.4245,No,0,5.6155,-0.013,8.4891,0.7873,,,2.9642,-0.0473,4.42,0.3841
U1456,2008-10-11 02:55:00,2008-10-11,2008-10-06,2008-10,Saturday,2,Night (00-08),Pass,0,4,0.0536,Low,0.4176,No,0,5.5191,-0.0143,8.4891,0.7873,,,9.4815,-0.0473,13.84,0.3672
U1457,2008-10-11 06:56:00,2008-10-11,2008-10-06,2008-10,Saturday,6,Night (00-08),Pass,0,8,0.1067,Medium,0.4383,Yes,0,2.2618,-0.0125,9.7571,0.6815,,,8.7071,-0.0946,12.5,0.2733
U1458,2008-10-11 07:38:00,2008-10-11,2008-10-06,2008-10,Saturday,7,Night (00-08),Pass,0,16,0.0347,Low,0.4093,No,0,2.3936,-0.0135,8.4891,0.7873,,,8.1848,-0.0473,11.71,0.5237
U1459,2008-10-11 07:39:00,2008-10-11,2008-10-06,2008-10,Saturday,7,Night (00-08),Pass,0,28,0.1104,Medium,0.49,Yes,5,-2.7973,-0.0091,8.5735,0.6815,,,76.9317,-0.0946,105.93,0.3957
U1460,2008-10-11 07:42:00,2008-10-11,2008-10-06,2008-10,Saturday,7,Night (00-08),Pass,0,44,0.0454,Low,0.4048,No,0,-0.0864,-0.0092,9.1526,0.6819,,,5.2994,-0.7096,7.94,0.4669
U1461,2008-10-11 08:27:00,2008-10-11,2008-10-06,2008-10,Saturday,8,Morning (08-16),Pass,0,32,0.0806,Low,0.3884,No,0,-0.2491,-0.0091,9.0744,0.7873,,,3.1226,-0.0473,4.71,0.4688
U1462,2008-10-11 14:43:00,2008-10-11,2008-10-06,2008-10,Saturday,14,Morning (08-16),Pass,0,36,0.0563,Low,0.4245,No,0,-1.7909,-0.0092,8.2345,0.6976,,,8.2849,-0.8042,11.51,0.5961
U1463,2008-10-11 15:33:00,2008-10-11,2008-10-06,2008-10,Saturday,15,Morning (08-16),Pass,0,16,0.0457,Low,0.4166,No,0,1.6018,-0.0113,8.6384,0.6534,,,3.6852,-0.8042,5.43,0.2856
U1464,2008-10-11 16:25:00,2008-10-11,2008-10-06,2008-10,Saturday,16,Evening (16-24),Pass,0,24,0.0352,Low,0.3988,No,0,-2.8618,-0.0125,8.6384,0.6534,,,2.574,-0.8042,3.86,0.276
U1465,2008-10-11 23:16:00,2008-10-11,2008-10-06,2008-10,Saturday,23,Evening (16-24),Pass,0,16,0.0387,Low,0.4158,No,0,-10.68,-0.0115,8.6384,0.7248,,,2.5881,-1.229,3.74,0.5866
U1466,2008-10-11 23:58:00,2008-10-11,2008-10-06,2008-10,Saturday,23,Evening (16-24),Pass,0,16,0.0366,Low,0.4049,No,0,-0.5591,-0.0119,8.6384,0.7248,,,3.1062,-1.229,4.58,0.5576
U1467,2008-10-12 00:57:00,2008-10-12,2008-10-06,2008-10,Sunday,0,Night (00-08),Pass,0,12,0.0247,Low,0.416,No,0,-2.9609,-0.0141,8.2963,0.6534,,,7.3252,-0.8042,10.81,0.7523
U1468,2008-10-12 01:50:00,2008-10-12,2008-10-06,2008-10,Sunday,1,Night (00-08),Pass,0,36,0.0602,Low,0.4074,No,0,1.4791,-0.0113,9.1526,0.8522,,,3.9117,-0.0473,5.72,0.5318
U1469,2008-10-12 02:59:00,2008-10-12,2008-10-06,2008-10,Sunday,2,Night (00-08),Pass,0,12,0.0486,Low,0.4082,No,0,1.2518,-0.0112,8.6384,0.7248,,,4.0841,-1.229,5.79,0.5995
U1470,2008-10-12 03:21:00,2008-10-12,2008-10-06,2008-10,Sunday,3,Night (00-08),Pass,0,40,0.0733,Low,0.4186,No,0,0.0064,-0.0126,9.7137,0.8522,,,6.8544,-0.0473,10.1,0.2103
U1471,2008-10-12 03:28:00,2008-10-12,2008-10-06,2008-10,Sunday,3,Night (00-08),Pass,0,20,0.0533,Low,0.3838,No,0,2.1927,-0.013,8.3267,0.6976,,,6.1039,-0.8042,8.99,0.5724
U1472,2008-10-12 08:19:00,2008-10-12,2008-10-06,2008-10,Sunday,8,Morning (08-16),Pass,0,12,0.0386,Low,0.4078,No,0,3.6664,-0.0126,8.6384,0.6589,,,3.6807,-0.1419,5.23,0.3999
U1473,2008-10-12 18:47:00,2008-10-12,2008-10-06,2008-10,Sunday,18,Evening (16-24),Pass,0,12,0.0524,Low,0.4078,No,0,1.4845,-0.0122,9.193,0.6589,,,6.1176,-0.1419,8.59,0.3611
U1474,2008-10-13 03:34:00,2008-10-13,2008-10-13,2008-10,Monday,3,Night (00-08),Pass,0,24,0.0479,Low,0.4276,No,0,-5.0355,-0.0126,9.193,0.6159,0.0126,2.7233,3.7746,0.0,5.81,0.5543
U1475,2008-10-13 03:53:00,2008-10-13,2008-10-13,2008-10,Monday,3,Night (00-08),Pass,0,20,0.0338,Low,0.4103,No,0,-3.1427,-0.0097,9.004,0.6159,,,4.191,0.0,6.22,0.5793
U1476,2008-10-13 11:27:00,2008-10-13,2008-10-13,2008-10,Monday,11,Morning (08-16),Pass,0,20,0.0372,Low,0.4127,No,0,-0.6236,-0.0141,8.8973,0.6543,,,2.542,-1.088,3.86,0.3944
U1477,2008-10-13 12:18:00,2008-10-13,2008-10-13,2008-10,Monday,12,Morning (08-16),Pass,0,16,0.0237,Low,0.4056,No,0,-0.0445,-0.0137,8.6691,0.6159,0.0364,7.7402,5.4095,0.0,8.1,0.6232
U1478,2008-10-13 14:06:00,2008-10-13,2008-10-13,2008-10,Monday,14,Morning (08-16),Pass,0,16,0.045,Low,0.4103,No,0,-1.3327,-0.0117,8.5615,0.7076,,,8.9143,-0.7569,13.06,0.6292
U1479,2008-10-13 14:29:00,2008-10-13,2008-10-13,2008-10,Monday,14,Morning (08-16),Pass,0,24,0.0527,Low,0.4236,No,0,2.6991,-0.0132,8.941,0.6799,,,5.1818,-1.277,7.81,0.6719
U1480,2008-10-13 14:30:00,2008-10-13,2008-10-13,2008-10,Monday,14,Morning (08-16),Pass,0,24,0.0674,Low,0.4005,No,0,-2.5418,-0.0107,8.8054,0.6799,,,3.965,-1.277,5.83,0.6417
U1481,2008-10-13 14:55:00,2008-10-13,2008-10-13,2008-10,Monday,14,Morning (08-16),Pass,0,16,0.0462,Low,0.3926,No,0,-1.1236,-0.0147,9.0355,0.7076,,,3.8851,-0.7569,5.83,0.6131
U1482,2008-10-13 15:42:00,2008-10-13,2008-10-13,2008-10,Monday,15,Morning (08-16),Pass,0,8,0.063,Low,0.3969,No,0,-0.9091,-0.0135,8.6472,0.592,,,4.2125,-1.088,6.32,0.3909
U1483,2008-10-13 15:42:00,2008-10-13,2008-10-13,2008-10,Monday,15,Morning (08-16),Pass,0,16,0.0491,Low,0.4353,Yes,0,-1.7382,-0.0126,9.1526,0.592,,,8.3401,-1.088,12.09,0.4268
U1484,2008-10-13 16:13:00,2008-10-13,2008-10-13,2008-10,Monday,16,Evening (16-24),Pass,0,24,0.0245,Low,0.4046,No,0,0.2327,-0.0136,8.7552,0.6543,,,3.0945,-1.088,4.49,0.3863
U1485,2008-10-13 19:17:00,2008-10-13,2008-10-13,2008-10,Monday,19,Evening (16-24),Pass,0,24,0.0347,Low,0.4006,No,0,-1.3018,-0.0096,8.7538,0.592,,,5.6614,-1.088,8.42,0.322
U1486,2008-10-13 19:36:00,2008-10-13,2008-10-13,2008-10,Monday,19,Evening (16-24),Pass,0,24,0.0428,Low,0.4253,No,0,-2.8845,-0.0101,9.004,0.6289,,,2.406,-0.8988,3.53,0.4048
U1487,2008-10-13 19:40:00,2008-10-13,2008-10-13,2008-10,Monday,19,Evening (16-24),Pass,0,20,0.0241,Low,0.4225,No,0,-4.7682,-0.0115,8.941,0.6289,,,3.8697,-0.8988,5.84,0.5476
U1488,2008-10-13 20:10:00,2008-10-13,2008-10-13,2008-10,Monday,20,Evening (16-24),Pass,0,24,0.0472,Low,0.4065,No,0,3.3573,-0.0099,9.065,0.6652,,,8.362,-0.9934,12.81,0.3485
U1489,2008-10-13 20:30:00,2008-10-13,2008-10-13,2008-10,Monday,20,Evening (16-24),Pass,0,28,0.0738,Low,0.4462,Yes,0,-2.6591,-0.009,7.6032,0.6289,,,6.2544,-0.8988,9.2,0.368
U1490,2008-10-13 20:53:00,2008-10-13,2008-10-13,2008-10,Monday,20,Evening (16-24),Pass,0,16,0.0947,Low,0.4702,Yes,1,26.9709,-0.0101,8.451,0.6289,,,23.1002,-0.8988,34.67,0.532
U1491,2008-10-13 21:20:00,2008-10-13,2008-10-13,2008-10,Monday,21,Evening (16-24),Pass,0,16,0.0361,Low,0.4126,No,0,0.6055,-0.0116,9.4749,0.6289,,,4.2645,-0.8988,6.51,0.3578
U1492,2008-10-13 21:47:00,2008-10-13,2008-10-13,2008-10,Monday,21,Evening (16-24),Pass,0,16,0.0248,Low,0.4202,No,0,4.7545,-0.0091,8.9605,0.6289,,,6.2911,-0.8988,9.56,0.4975
U1493,2008-10-13 21:57:00,2008-10-13,2008-10-13,2008-10,Monday,21,Evening (16-24),Pass,0,24,0.0391,Low,0.4129,No,0,-0.2709,-0.0098,8.7552,0.6652,,,3.3925,-0.9934,4.98,0.47
U1494,2008-10-13 22:48:00,2008-10-13,2008-10-13,2008-10,Monday,22,Evening (16-24),Pass,0,32,0.0205,Low,0.4089,No,0,-2.8555,-0.0109,8.7326,0.6799,,,3.5169,-1.277,5.02,0.5864
U1495,2008-10-13 22:54:00,2008-10-13,2008-10-13,2008-10,Monday,22,Evening (16-24),Pass,0,16,0.0291,Low,0.4137,No,0,3.8873,-0.0118,8.5508,0.6289,,,3.8958,-0.8988,5.77,0.4185
U1496,2008-10-14 00:35:00,2008-10-14,2008-10-13,2008-10,Tuesday,0,Night (00-08),Pass,0,24,0.0347,Low,0.4201,No,0,-3.2373,-0.0101,8.1605,0.6567,,,4.4719,0.0,6.39,0.5156
U1497,2008-10-14 03:21:00,2008-10-14,2008-10-13,2008-10,Tuesday,3,Night (00-08),Pass,0,24,0.0427,Low,0.4051,No,0,-1.1627,-0.0125,9.193,0.6289,0.0186,4.0638,3.975,-0.8988,5.93,0.5066
U1498,2008-10-14 03:28:00,2008-10-14,2008-10-13,2008-10,Tuesday,3,Night (00-08),Pass,0,16,0.0449,Low,0.4175,No,0,-0.7418,-0.0108,8.7164,0.6289,,,6.7855,-0.8988,10.33,0.3643
U1499,2008-10-14 03:35:00,2008-10-14,2008-10-13,2008-10,Tuesday,3,Night (00-08),Pass,0,24,0.0453,Low,0.4202,No,0,-6.7227,-0.0129,9.004,0.6799,,,5.315,-1.277,8.05,0.6463
U1500,2008-10-14 13:13:00,2008-10-14,2008-10-13,2008-10,Tuesday,13,Morning (08-16),Pass,0,24,0.069,Low,0.4118,No,0,0.4445,-0.0102,8.7512,0.8705,,,5.0272,-0.7709,7.16,0.5776
U1501,2008-10-14 13:16:00,2008-10-14,2008-10-13,2008-10,Tuesday,13,Morning (08-16),Pass,0,24,0.0523,Low,0.4154,No,0,-1.5091,-0.0092,8.3823,0.8705,,,6.8431,-0.7709,10.08,0.5689
U1502,2008-10-14 14:07:00,2008-10-14,2008-10-13,2008-10,Tuesday,14,Morning (08-16),Pass,0,20,0.04,Low,0.4256,No,0,2.44,-0.0098,8.3845,0.8705,,,6.0401,-0.7709,8.95,0.5144
U1503,2008-10-14 14:15:00,2008-10-14,2008-10-13,2008-10,Tuesday,14,Morning (08-16),Pass,0,20,0.0192,Low,0.4134,No,0,-3.45,-0.0143,8.886,0.7076,,,5.9053,-0.7569,8.97,0.623
U1504,2008-10-14 14:43:00,2008-10-14,2008-10-13,2008-10,Tuesday,14,Morning (08-16),Pass,0,12,0.0581,Low,0.4264,No,0,4.9209,-0.012,9.152,0.8705,,,5.3264,-0.7709,7.98,0.4117
U1505,2008-10-14 17:36:00,2008-10-14,2008-10-13,2008-10,Tuesday,17,Evening (16-24),Pass,0,24,0.0404,Low,0.3954,No,0,-4.6173,-0.0094,8.886,0.6595,,,5.0841,-0.0946,7.62,0.3957
U1506,2008-10-14 19:15:00,2008-10-14,2008-10-13,2008-10,Tuesday,19,Evening (16-24),Pass,0,24,0.0616,Low,0.3968,No,0,-1.65,-0.0136,9.004,0.6595,,,4.5493,-0.0946,6.78,0.4144
U1507,2008-10-14 20:01:00,2008-10-14,2008-10-13,2008-10,Tuesday,20,Evening (16-24),Pass,0,12,0.0726,Low,0.4082,No,0,-2.9818,-0.0122,8.7552,0.8705,,,4.622,-0.7709,6.47,0.5303
U1508,2008-10-14 20:30:00,2008-10-14,2008-10-13,2008-10,Tuesday,20,Evening (16-24),Pass,0,20,0.0816,Low,0.4069,No,0,2.0318,-0.0101,8.7512,0.8781,,,4.3582,0.6623,6.37,0.2515
U1509,2008-10-14 20:48:00,2008-10-14,2008-10-13,2008-10,Tuesday,20,Evening (16-24),Pass,0,24,0.0459,Low,0.3991,No,0,-0.2255,-0.0112,8.941,0.6595,,,4.012,-0.0946,6.02,0.5845
U1510,2008-10-14 21:36:00,2008-10-14,2008-10-13,2008-10,Tuesday,21,Evening (16-24),Pass,0,16,0.0632,Low,0.4196,No,0,-2.0455,-0.013,9.065,0.6153,,,5.1566,-0.1892,7.48,0.5929
U1511,2008-10-14 23:07:00,2008-10-14,2008-10-13,2008-10,Tuesday,23,Evening (16-24),Pass,0,24,0.0689,Low,0.4182,No,0,0.9027,-0.0097,8.6384,0.8781,,,3.8619,0.6623,5.41,0.1907
U1512,2008-10-15 00:03:00,2008-10-15,2008-10-13,2008-10,Wednesday,0,Night (00-08),Pass,0,16,0.0481,Low,0.4074,No,0,-4.8809,-0.0091,8.9605,0.6402,,,5.8979,-0.8515,8.33,0.5656
U1513,2008-10-15 00:27:00,2008-10-15,2008-10-13,2008-10,Wednesday,0,Night (00-08),Pass,0,24,0.0298,Low,0.417,No,0,-3.88,-0.0122,8.3675,0.7269,,,4.8058,-0.9461,7.2,0.4787
U1514,2008-10-15 00:47:00,2008-10-15,2008-10-13,2008-10,Wednesday,0,Night (00-08),Pass,0,24,0.0644,Low,0.4034,No,0,4.7573,-0.0095,8.8054,0.8781,,,6.981,0.6623,10.69,0.2551
U1515,2008-10-15 01:52:00,2008-10-15,2008-10-13,2008-10,Wednesday,1,Night (00-08),Pass,0,20,0.0616,Low,0.4301,No,0,-5.0918,-0.0126,8.8331,0.6402,0.0152,3.267,6.4652,-0.8515,9.74,0.5812
U1516,2008-10-15 01:52:00,2008-10-15,2008-10-13,2008-10,Wednesday,1,Night (00-08),Pass,0,20,0.0471,Low,0.4123,No,0,-0.6345,-0.0103,9.2189,0.6595,,,4.1859,-0.0946,6.32,0.6002
U1517,2008-10-15 01:52:00,2008-10-15,2008-10-13,2008-10,Wednesday,1,Night (00-08),Pass,0,20,0.0235,Low,0.4119,No,0,-4.7227,-0.0122,8.7786,0.8781,,,4.6571,0.6623,6.97,0.5537
U1518,2008-10-15 02:40:00,2008-10-15,2008-10-13,2008-10,Wednesday,2,Night (00-08),Pass,0,24,0.0511,Low,0.4146,No,0,-2.0164,-0.0122,9.4749,0.6595,0.0161,3.4882,7.1862,-0.0946,11.02,0.4142
U1519,2008-10-15 02:40:00,2008-10-15,2008-10-13,2008-10,Wednesday,2,Night (00-08),Pass,0,16,0.0481,Low,0.4175,No,0,-0.3773,-0.0111,8.7326,0.8781,,,5.0724,0.6623,7.58,0.4788
U1520,2008-10-15 02:42:00,2008-10-15,2008-10-13,2008-10,Wednesday,2,Night (00-08),Fail,1,20,0.0884,Low,0.4371,Yes,2,2.8691,0.0016,8.6695,0.8741,,,9.6984,0.3784,14.29,0.4047
U1521,2008-10-15 03:24:00,2008-10-15,2008-10-13,2008-10,Wednesday,3,Night (00-08),Pass,0,12,0.1056,Medium,0.4257,No,0,-3.9073,-0.0124,9.152,0.6595,,,6.9496,-0.0946,10.23,0.3306
U1522,2008-10-15 04:08:00,2008-10-15,2008-10-13,2008-10,Wednesday,4,Night (00-08),Pass,0,16,0.0454,Low,0.4046,No,0,-2.0718,-0.012,8.8054,0.8705,,,5.7777,-0.7709,8.66,0.5535
